page_type,url,options.resultQuery,options.result_url,options.landing_min_time,options.landing_click,country
GoogleSearchResult,https://www.google.com/,"Lorem-3 Ipsum is simply dummy text of the printing and typesetting industry.",allinone.com,64,Yes,CA
GoogleSearchResult,https://www.google.com/,"Lorem-2 Ipsum is simply dummy text of the printing and typesetting industry.",allinone.com,94,Yes,CA
GoogleSearchResult,https://www.google.com/,"Lorem-2 Ipsum is simply dummy text of the printing and typesetting industry.",allinone.com,71,Yes,CA
GoogleSearchResult,https://www.google.com/,"Lorem-1 Ipsum is simply dummy text of the printing and typesetting industry",allinone.com,58,Yes,IN
GoogleSearchResult,https://www.google.com/,"Lorem-2 Ipsum is simply dummy text of the printing and typesetting industry.",allinone.com,62,Yes,CA
GoogleSearchResult,https://www.google.com/,"android Developer Lorem-2 Ipsum is simply dummy text of the printing and typesetting industry.",allinone.com,94,Yes,
GoogleSearchResult,https://www.google.com/,"software Developer Lorem-3 Ipsum is simply dummy text of the printing and typesetting industry.",allinone.com,60,Yes,
GoogleSearchResult,https://www.google.com/,"software Developer Lorem-2 Ipsum is simply dummy text of the printing and typesetting industry.",allinone.com,28,Yes,CA
GoogleSearchResult,https://www.google.com/,"ui Developer Lorem-1 Ipsum is simply dummy text of the printing and typesetting industry",allinone.com,42,Yes,
GoogleSearchResult,https://www.google.com/,"android Developer Lorem-3 Ipsum is simply dummy text of the printing and typesetting industry.",allinone.com,68,Yes,
GoogleSearchResult,https://www.google.com/,"ui Developer Lorem-1 Ipsum is simply dummy text of the printing and typesetting industry",allinone.com,79,No,
GoogleSearchResult,https://www.google.com/,"test Secondary Lorem-1 Ipsum is simply dummy text of the printing and typesetting industry",allinone.com,44,No,
GoogleSearchResult,https://www.google.com/,"test Secondary Lorem-1 Ipsum is simply dummy text of the printing and typesetting industry",allinone.com,75,No,
GoogleSearchResult,https://www.google.com/,"test Secondary Lorem-3 Ipsum is simply dummy text of the printing and typesetting industry.",allinone.com,39,No,
GoogleSearchResult,https://www.google.com/,"test Secondary Lorem-1 Ipsum is simply dummy text of the printing and typesetting industry",allinone.com,92,No,
GoogleSearchResult,https://www.google.com/,"lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem-2 Ipsum is simply dummy text of the printing and typesetting industry.",allinone.com,54,No,
GoogleSearchResult,https://www.google.com/,"lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem-2 Ipsum is simply dummy text of the printing and typesetting industry.",allinone.com,37,No,
GoogleSearchResult,https://www.google.com/,"lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem-1 Ipsum is simply dummy text of the printing and typesetting industry",allinone.com,44,No,
GoogleSearchResult,https://www.google.com/,"lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem-1 Ipsum is simply dummy text of the printing and typesetting industry",allinone.com,30,No,
GoogleSearchResult,https://www.google.com/,"lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem-1 Ipsum is simply dummy text of the printing and typesetting industry",allinone.com,83,No,
GoogleSearchResult,https://www.google.com/,"lorem Ipsum is simply dummy text of the printing and typesetting industry. Test Brand",allinone.com,59,No,
GoogleSearchResult,https://www.google.com/,"lorem Ipsum is simply dummy text of the printing and typesetting industry. Ui Developer",allinone.com,53,No,
GoogleSearchResult,https://www.google.com/,"lorem Ipsum is simply dummy text of the printing and typesetting industry. Test Brand",allinone.com,41,No,
GoogleSearchResult,https://www.google.com/,"lorem Ipsum is simply dummy text of the printing and typesetting industry. Android Developer",allinone.com,85,No,
GoogleSearchResult,https://www.google.com/,"lorem Ipsum is simply dummy text of the printing and typesetting industry. Test Brand",allinone.com,86,No,
GoogleSearchResult,https://www.google.com/,,allinone.com,51,No,
GoogleSearchResult,https://www.google.com/,,allinone.com,69,No,
GoogleSearchResult,https://www.google.com/,,allinone.com,68,No,
GoogleSearchResult,https://www.google.com/,,allinone.com,71,No,
GoogleSearchResult,https://www.google.com/,,allinone.com,73,No,
GoogleSearchResult,https://www.google.com/,,allinone.com,88,No,
GoogleSearchResult,https://www.google.com/,,allinone.com,81,No,
GoogleSearchResult,https://www.google.com/,,allinone.com,50,No,
GoogleSearchResult,https://www.google.com/,,allinone.com,53,No,
GoogleSearchResult,https://www.google.com/,,allinone.com,92,No,
GoogleSearchResult,https://www.google.com/,,allinone.com,33,No,
GoogleSearchResult,https://www.google.com/,,allinone.com,78,No,
GoogleSearchResult,https://www.google.com/,,allinone.com,82,No,
GoogleSearchResult,https://www.google.com/,,allinone.com,73,No,
GoogleSearchResult,https://www.google.com/,,allinone.com,19,No,
GoogleSearchResult,https://www.google.com/,,allinone.com,91,No,
GoogleSearchResult,https://www.google.com/,,allinone.com,23,No,
GoogleSearchResult,https://www.google.com/,,allinone.com,57,No,
GoogleSearchResult,https://www.google.com/,,allinone.com,37,No,
GoogleSearchResult,https://www.google.com/,,allinone.com,95,No,
GoogleSearchResult,https://www.google.com/,,allinone.com,35,No,
GoogleSearchResult,https://www.google.com/,,allinone.com,32,No,
GoogleSearchResult,https://www.google.com/,,allinone.com,22,No,
GoogleSearchResult,https://www.google.com/,,allinone.com,34,No,
GoogleSearchResult,https://www.google.com/,,allinone.com,70,No,
GoogleSearchResult,https://www.google.com/,"Lorem-1 Ipsum is simply dummy text of the printing and typesetting industry",pluckit.co.in,66,Yes,IN
GoogleSearchResult,https://www.google.com/,"Lorem-2 Ipsum is simply dummy text of the printing and typesetting industry.",pluckit.co.in,82,Yes,CA
GoogleSearchResult,https://www.google.com/,"Lorem-2 Ipsum is simply dummy text of the printing and typesetting industry.",pluckit.co.in,99,Yes,IN
GoogleSearchResult,https://www.google.com/,"Lorem-1 Ipsum is simply dummy text of the printing and typesetting industry",pluckit.co.in,21,Yes,IN
GoogleSearchResult,https://www.google.com/,"Lorem-3 Ipsum is simply dummy text of the printing and typesetting industry.",pluckit.co.in,107,Yes,IN
GoogleSearchResult,https://www.google.com/,"Android Developer Lorem-2 Ipsum is simply dummy text of the printing and typesetting industry.",pluckit.co.in,85,Yes,CA
